timestamp,value,ground_truth,predicted
1740094200000,7,0,0
1740096000000,8,0,0
1740097800000,3,0,0
1740099600000,3,0,0
1740101400000,7,0,0
1740103200000,3,0,0
1740105000000,2,0,0
1740106800000,2,0,0
1740108600000,3,0,0
1740110400000,7,0,0
1740112200000,16,0,0
1740114000000,14,0,0
1740115800000,35,0,0
1740117600000,50,0,0
1740119400000,60,0,0
1740121200000,123,0,0
1740123000000,193,0,0
1740124800000,244,0,0
1740126600000,314,0,0
1740128400000,384,0,0
1740130200000,398,0,0
1740132000000,418,0,0
1740133800000,373,0,0
1740135600000,345,0,0
1740137400000,287,0,0
1740139200000,292,0,0
1740141000000,263,0,0
1740142800000,275,0,0
1740144600000,255,0,0
1740146400000,238,0,0
1740148200000,232,0,0
1740150000000,186,0,0
1740151800000,185,0,0
1740153600000,221,0,0
1740155400000,156,0,0
1740157200000,135,0,0
1740159000000,118,0,0
1740160800000,89,0,0
1740162600000,45,0,0
1740164400000,34,0,0
1740166200000,17,0,0
1740168000000,6,0,0
1740169800000,3,0,0
1740171600000,8,0,0
1740173400000,8,0,0
1740175200000,9,0,0
1740177000000,4,0,0
1740178800000,3,0,0
1740180600000,7,0,0
1740182400000,3,0,0
1740184200000,2,0,0
1740186000000,5,0,0
1740187800000,3,0,0
1740189600000,1,0,0
1740191400000,7,0,0
1740193200000,4,0,0
1740195000000,3,0,0
1740196800000,7,0,0
1740198600000,13,0,0
1740200400000,22,0,0
1740202200000,34,0,0
1740204000000,46,0,0
1740205800000,65,0,0
1740207600000,123,0,0
1740209400000,195,0,0
1740211200000,257,0,0
1740213000000,310,0,0
1740214800000,354,0,0
1740216600000,357,0,0
1740218400000,376,0,0
1740220200000,386,0,0
1740222000000,392,0,0
1740223800000,351,0,0
1740225600000,336,0,0
1740227400000,323,0,0
1740229200000,317,0,0
1740231000000,286,0,0
1740232800000,304,0,0
1740234600000,278,0,0
1740236400000,238,0,0
1740238200000,235,0,0
1740240000000,233,0,0
1740241800000,165,0,0
1740243600000,179,0,0
1740245400000,126,0,0
1740247200000,62,0,0
1740249000000,51,0,0
1740250800000,25,0,0
1740252600000,14,0,0
1740254400000,6,0,0
1740256200000,1,0,0
1740258000000,5,0,0
1740259800000,3,0,0
1740261600000,3,0,0
1740263400000,4,0,0
1740265200000,6,0,0
1740267000000,2,0,0
1740268800000,3,0,0
1740270600000,4,0,0
1740272400000,5,0,0
1740274200000,2,0,0
1740276000000,6,0,0
1740277800000,5,0,0
1740281400000,5,0,0
1740283200000,10,0,0
1740285000000,24,0,0
1740286800000,20,0,0
1740288600000,44,0,0
1740290400000,55,0,0
1740292200000,79,0,0
1740294000000,134,0,0
1740295800000,194,0,0
1740297600000,268,0,0
1740299400000,312,0,0
1740301200000,358,0,0
1740303000000,421,0,0
1740304800000,419,0,0
1740306600000,428,0,0
1740308400000,381,0,0
1740310200000,411,0,0
1740312000000,360,0,0
1740313800000,346,0,0
1740315600000,322,0,0
1740317400000,267,0,0
1740319200000,293,0,0
1740321000000,261,0,0
1740322800000,284,0,0
1740324600000,218,0,0
1740326400000,219,0,0
1740328200000,188,0,0
1740330000000,151,0,0
1740331800000,96,0,0
1740333600000,71,0,0
1740335400000,50,0,0
1740337200000,32,0,0
1740339000000,13,0,0
1740340800000,3,0,0
1740344400000,1,0,0
1740346200000,2,0,0
1740348000000,3,0,0
1740349800000,2,0,0
1740351600000,2,0,0
1740353400000,4,0,0
1740355200000,5,0,0
1740357000000,6,0,0
1740358800000,1,0,0
1740360600000,3,0,0
1740362400000,3,0,0
1740364200000,2,0,0
1740366000000,5,0,0
1740367800000,4,0,0
1740369600000,9,0,0
1740371400000,13,0,0
1740373200000,18,0,0
1740375000000,15,0,0
1740376800000,25,0,0
1740378600000,60,0,0
1740380400000,82,0,0
1740382200000,158,0,0
1740384000000,207,0,0
1740385800000,256,0,0
1740387600000,313,0,0
1740389400000,355,0,0
1740391200000,325,0,0
1740393000000,355,0,0
1740394800000,288,0,0
1740396600000,255,0,0
1740398400000,284,0,0
1740400200000,233,0,0
1740402000000,245,0,0
1740403800000,218,0,0
1740405600000,197,0,0
1740407400000,176,0,0
1740409200000,177,0,0
1740411000000,163,0,0
1740412800000,186,0,0
1740414600000,153,0,0
1740416400000,125,0,0
1740418200000,124,0,0
1740420000000,72,0,0
1740421800000,42,0,0
1740423600000,25,0,0
1740425400000,11,0,0
1740427200000,2,0,0
1740429000000,2,0,0
1740430800000,3,0,0
1740432600000,3,0,0
1740434400000,3,0,0
1740436200000,4,0,0
1740438000000,6,0,0
1740439800000,4,0,0
1740441600000,3,0,0
1740443400000,5,0,0
1740445200000,2,0,0
1740447000000,2,0,0
1740448800000,3,0,0
1740450600000,3,0,0
1740452400000,10,0,0
1740454200000,6,0,0
1740456000000,11,0,0
1740457800000,17,0,0
1740459600000,23,0,0
1740461400000,28,0,0
1740463200000,45,0,0
1740465000000,53,0,0
1740466800000,101,0,0
1740468600000,148,0,0
1740470400000,203,0,0
1740472200000,260,0,0
1740474000000,302,0,0
1740475800000,323,0,0
1740477600000,378,0,0
1740479400000,355,0,0
1740481200000,334,0,0
1740483000000,297,0,0
1740484800000,280,0,0
1740486600000,241,0,0
1740488400000,260,0,0
1740490200000,198,0,0
1740492000000,229,0,0
1740493800000,206,0,0
1740495600000,176,0,0
1740497400000,175,0,0
1740499200000,203,0,0
1740501000000,162,0,0
1740502800000,174,0,0
1740504600000,127,0,0
1740506400000,71,0,0
1740508200000,32,0,0
1740510000000,33,0,0
1740511800000,12,0,0
1740513600000,3,0,0
1740515400000,5,0,0
1740517200000,3,0,0
1740519000000,2,0,0
1740520800000,5,0,0
1740522600000,3,0,0
1740524400000,2,0,0
1740526200000,2,0,0
1740528000000,5,0,0
1740529800000,10,0,0
1740531600000,3,0,0
1740533400000,5,0,0
1740535200000,6,0,0
1740537000000,5,0,0
1740538800000,2,0,0
1740540600000,8,0,0
1740542400000,7,0,0
1740544200000,13,0,0
1740546000000,18,0,0
1740547800000,27,0,0
1740549600000,39,0,0
1740551400000,84,0,0
1740553200000,116,0,0
1740555000000,176,0,0
1740556800000,211,0,0
1740558600000,261,0,0
1740560400000,321,0,0
1740562200000,351,0,0
1740564000000,377,0,0
1740565800000,354,0,0
1740567600000,372,0,0
1740569400000,289,0,0
1740571200000,322,0,0
1740573000000,291,0,0
1740574800000,248,0,0
1740576600000,224,0,0
1740578400000,236,0,0
1740580200000,198,0,0
1740582000000,182,0,0
1740583800000,175,0,0
1740585600000,196,0,0
1740587400000,201,0,0
1740589200000,155,0,0
1740591000000,110,0,0
1740592800000,68,0,0
1740594600000,54,0,0
1740596400000,38,0,0
1740598200000,8,0,0
1740600000000,5,0,0
1740601800000,2,0,0
1740605400000,2,0,0
1740607200000,7,0,0
1740609000000,5,0,0
1740610800000,2,0,0
1740612600000,6,0,0
1740614400000,2,0,0
1740616200000,4,0,0
1740619800000,2,0,0
1740621600000,5,0,0
1740623400000,5,0,0
1740625200000,4,0,0
1740627000000,7,0,0
1740628800000,10,0,0
1740630600000,16,0,0
1740632400000,16,0,0
1740634200000,19,0,0
1740636000000,27,0,0
1740637800000,68,0,0
1740639600000,97,0,0
1740641400000,159,0,0
1740643200000,257,0,0
1740645000000,305,0,0
1740646800000,337,0,0
1740648600000,367,0,0
1740650400000,370,0,0
1740652200000,345,0,0
1740654000000,329,0,0
1740655800000,337,0,0
1740657600000,323,0,0
1740659400000,277,0,0
1740661200000,284,0,0
1740663000000,271,0,0
1740664800000,226,0,0
1740666600000,221,0,0
1740668400000,245,0,0
1740670200000,208,0,0
1740672000000,197,0,0
1740673800000,190,0,0
1740675600000,169,0,0
1740677400000,113,0,0
1740679200000,81,0,0
1740681000000,47,0,0
1740682800000,34,0,0
1740684600000,12,0,0
1740686400000,2,0,0
1740688200000,0,0,0
1740690000000,4,0,0
1740691800000,3,0,0
1740693600000,2,0,0
1740695400000,5,0,0
1740697200000,2,0,0
1740699000000,1,0,0
1740700800000,3,0,0
1740702600000,1,0,0
1740704400000,2,0,0
1740706200000,2,0,0
1740708000000,2,0,0
1740709800000,5,0,0
1740711600000,4,0,0
1740713400000,4,0,0
1740715200000,8,0,0
1740717000000,15,0,0
1740718800000,17,0,0
1740720600000,32,0,0
1740722400000,42,0,0
1740724200000,70,0,0
1740726000000,135,0,0
1740727800000,213,0,0
1740729600000,244,0,0
1740731400000,315,0,0
1740733200000,365,0,0
1740735000000,392,0,0
1740736800000,397,0,0
1740738600000,438,0,0
1740740400000,405,0,0
1740742200000,346,0,0
1740744000000,306,0,0
1740745800000,259,0,0
1740747600000,264,0,0
1740749400000,240,0,0
1740751200000,241,0,0
1740753000000,238,0,0
1740754800000,208,0,0
1740756600000,214,0,0
1740758400000,204,0,0
1740760200000,217,0,0
1740762000000,169,0,0
1740763800000,137,0,0
1740765600000,94,0,0
1740767400000,49,0,0
1740769200000,31,0,0
1740771000000,17,0,0
1740772800000,3,0,0
1740774600000,4,0,0
1740776400000,6,0,0
1740778200000,10,0,0
1740780000000,5,0,0
1740781800000,9,0,0
1740783600000,6,0,0
1740785400000,12,0,0
1740787200000,5,0,0
1740789000000,6,0,0
1740790800000,7,0,0
1740792600000,4,0,0
1740794400000,7,0,0
1740796200000,3,0,0
1740798000000,4,0,0
1740799800000,8,0,0
1740801600000,13,0,0
1740803400000,15,0,0
1740805200000,22,0,0
1740807000000,46,0,0
1740808800000,47,0,0
1740810600000,92,0,0
1740812400000,145,0,0
1740814200000,194,0,0
1740816000000,224,0,0
1740817800000,307,0,0
1740819600000,367,0,0
1740821400000,352,0,0
1740823200000,430,0,0
1740825000000,395,0,0
1740826800000,371,0,0
1740828600000,347,0,0
1740830400000,315,0,0
1740832200000,326,0,0
1740834000000,368,0,0
1740835800000,339,0,0
1740837600000,267,0,0
1740839400000,278,0,0
1740841200000,260,0,0
1740843000000,221,0,0
1740844800000,220,0,0
1740846600000,193,0,0
1740848400000,141,0,0
1740850200000,130,0,0
1740852000000,66,0,0
1740853800000,47,0,0
1740855600000,32,0,0
1740857400000,24,0,0
1740859200000,5,0,0
1740861000000,3,0,0
1740862800000,6,0,0
1740864600000,3,0,0
1740866400000,1,0,0
1740868200000,7,0,0
1740870000000,6,0,0
1740871800000,11,0,0
1740873600000,7,0,0
1740875400000,3,0,0
1740877200000,6,0,0
1740879000000,3,0,0
1740880800000,5,0,0
1740882600000,2,0,0
1740884400000,1,0,0
1740886200000,7,0,0
1740888000000,17,0,0
1740889800000,17,0,0
1740891600000,31,0,0
1740893400000,30,0,0
1740895200000,46,0,0
1740897000000,76,0,0
1740898800000,120,0,0
1740900600000,205,0,0
1740902400000,234,0,0
1740904200000,259,0,0
1740906000000,309,0,0
1740907800000,341,0,0
1740909600000,358,0,0
1740911400000,380,0,0
1740913200000,352,0,0
1740915000000,318,0,0
1740916800000,277,0,0
1740918600000,314,0,0
1740920400000,272,0,0
1740922200000,276,0,0
1740924000000,273,0,0
1740925800000,261,0,0
1740927600000,216,0,0
1740929400000,232,0,0
1740931200000,187,0,0
1740933000000,162,0,0
1740934800000,135,0,0
1740936600000,117,0,0
1740938400000,59,0,0
1740940200000,32,0,0
1740942000000,22,0,0
1740943800000,8,0,0
1740945600000,4,0,0
1740947400000,1,0,0
1740949200000,2,0,0
1740951000000,2,0,0
1740954600000,2,0,0
1740956400000,3,0,0
1740958200000,3,0,0
1740960000000,3,0,0
1740961800000,2,0,0
1740963600000,5,0,0
1740965400000,5,0,0
1740967200000,2,0,0
1740969000000,3,0,0
1740970800000,6,0,0
1740972600000,5,0,0
1740974400000,4,0,0
1740976200000,15,0,0
1740978000000,19,0,0
1740979800000,32,0,0
1740981600000,44,0,0
1740983400000,67,0,0
1740985200000,115,0,0
1740987000000,176,0,0
1740988800000,224,0,0
1740990600000,283,0,0
1740992400000,354,0,0
1740994200000,375,0,0
1740996000000,376,0,0
1740997800000,394,0,0
1740999600000,359,0,0
1741001400000,312,0,0
1741003200000,316,0,0
1741005000000,295,0,0
1741006800000,284,0,0
1741008600000,214,0,0
1741010400000,214,0,0
1741012200000,177,0,0
1741014000000,116,0,0
1741015800000,100,0,0
1741017600000,109,0,0
1741019400000,110,0,0
1741021200000,101,0,0
1741023000000,91,0,0
1741024800000,66,0,0
1741026600000,36,0,0
1741028400000,36,0,0
1741030200000,9,0,0
1741032000000,4,0,0
1741033800000,2,0,0
1741035600000,3,0,0
1741039200000,3,0,0
1741041000000,4,0,0
1741042800000,7,0,0
1741044600000,8,0,0
1741046400000,7,0,0
1741048200000,6,0,0
1741050000000,2,0,0
1741051800000,1,0,0
1741053600000,1,0,0
1741055400000,4,0,0
1741057200000,5,0,0
1741059000000,9,0,0
1741060800000,10,0,0
1741062600000,16,0,0
1741064400000,17,0,0
1741066200000,25,0,0
1741068000000,35,0,0
1741069800000,77,0,0
1741071600000,112,0,0
1741073400000,172,0,0
1741075200000,195,0,0
1741077000000,254,0,0
1741078800000,319,0,0
1741080600000,313,0,0
1741082400000,350,0,0
1741084200000,313,0,0
1741086000000,333,0,0
1741087800000,284,0,0
1741089600000,273,0,0
1741091400000,240,0,0
1741093200000,222,0,0
1741095000000,228,0,0
1741096800000,190,0,0
